M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
16384,2560,2560,14,0.677792,316.835
16384,2560,2560,15,0.77055,278.695
16384,2560,2560,16,0.945763,227.064
16384,2560,2560,17,1.07252,200.229
16384,2560,2560,18,0.913219,235.155
16384,2560,2560,19,1.45086,148.014
16384,2560,2560,20,1.18416,181.351
16384,2560,2560,21,1.51672,141.587
16384,2560,2560,22,1.22505,175.298

16384,3840,2560,0,0.862381,373.527
16384,3840,2560,1,0.776026,415.093
16384,3840,2560,2,1.00722,319.815
16384,3840,2560,3,0.790448,407.519
16384,3840,2560,4,0.789872,407.816
16384,3840,2560,5,0.865302,372.266
16384,3840,2560,6,0.577955,557.349
16384,3840,2560,7,0.772976,416.73
16384,3840,2560,8,0.727024,443.07
16384,3840,2560,9,0.824637,390.624
16384,3840,2560,10,1.04132,309.341
16384,3840,2560,11,1.02498,314.271
16384,3840,2560,12,0.701318,459.31
16384,3840,2560,13,0.868019,371.101
16384,3840,2560,14,1.01715,316.693
16384,3840,2560,15,1.12877,285.375
16384,3840,2560,16,1.4083,228.732
16384,3840,2560,17,1.5878,202.873
16384,3840,2560,18,1.36073,236.728
16384,3840,2560,19,2.16418,148.843
16384,3840,2560,20,1.76734,182.264
16384,3840,2560,21,2.26922,141.953
16384,3840,2560,22,1.82999,176.024

16384,13824,2560,0,2.99557,387.118
16384,13824,2560,1,2.63606,439.915
16384,13824,2560,2,3.51285,330.114
16384,13824,2560,3,2.6057,445.041
16384,13824,2560,4,2.59918,446.157
16384,13824,2560,5,3.00865,385.436
16384,13824,2560,6,1.96014,591.611
16384,13824,2560,7,2.67178,434.033
16384,13824,2560,8,2.74006,423.217
16384,13824,2560,9,2.83754,408.679
16384,13824,2560,10,3.6659,316.332
16384,13824,2560,11,3.67705,315.373
16384,13824,2560,12,2.43949,475.362
16384,13824,2560,13,3.09869,374.235
16384,13824,2560,14,3.58341,323.614
16384,13824,2560,15,3.98329,291.127
16384,13824,2560,16,5.12301,226.359
16384,13824,2560,17,5.81252,199.507
16384,13824,2560,18,5.48285,211.503
16384,13824,2560,19,7.93702,146.105
16384,13824,2560,20,6.32956,183.21
16384,13824,2560,21,8.18483,141.682
16384,13824,2560,22,6.52443,177.738

16384,2560,6912,0,1.14338,507.111
16384,2560,6912,1,1.05604,549.051
16384,2560,6912,2,1.3974,414.93
16384,2560,6912,3,0.981021,591.038
16384,2560,6912,4,0.984954,588.678
16384,2560,6912,5,1.36428,425.002
16384,2560,6912,6,0.836061,693.515
16384,2560,6912,7,1.28765,450.292
16384,2560,6912,8,1.17262,494.467
16384,2560,6912,9,1.37376,422.068
16384,2560,6912,10,1.60515,361.226
16384,2560,6912,11,1.8305,316.756
16384,2560,6912,12,1.06665,543.59
16384,2560,6912,13,1.38937,417.325
16384,2560,6912,14,1.64305,352.894
16384,2560,6912,15,1.91509,302.763
16384,2560,6912,16,2.13913,271.055
16384,2560,6912,17,2.63158,220.332
16384,2560,6912,18,2.20497,262.96
16384,2560,6912,19,2.94139,197.125
16384,2560,6912,20,3.01231,192.483
16384,2560,6912,21,3.12257,185.687
16384,2560,6912,22,2.79591,207.381

32768,2560,2560,0,1.10483,388.746
32768,2560,2560,1,0.999194,429.843
32768,2560,2560,2,1.31309,327.089
32768,2560,2560,3,1.04308,411.76
32768,2560,2560,4,1.04964,409.183
32768,2560,2560,5,1.14728,374.362
32768,2560,2560,6,0.765376,561.158
32768,2560,2560,7,0.995683,431.359
32768,2560,2560,8,0.938813,457.489
32768,2560,2560,9,1.08482,395.915
32768,2560,2560,10,1.37493,312.378
32768,2560,2560,11,1.36064,315.659
32768,2560,2560,12,0.931645,461.009
32768,2560,2560,13,1.13347,378.921
32768,2560,2560,14,1.32567,323.984
32768,2560,2560,15,1.48801,288.639
32768,2560,2560,16,1.86827,229.891
32768,2560,2560,17,2.11462,203.108
32768,2560,2560,18,1.80158,238.4
32768,2560,2560,19,2.88084,149.087
32768,2560,2560,20,2.34318,183.297
32768,2560,2560,21,3.01163,142.613
32768,2560,2560,22,2.42363,177.213

32768,3840,2560,0,1.64051,392.711
32768,3840,2560,1,1.44432,446.055
32768,3840,2560,2,1.97121,326.828
32768,3840,2560,3,1.50088,429.245
32768,3840,2560,4,1.49519,430.877
32768,3840,2560,5,1.71057,376.625
32768,3840,2560,6,1.13522,567.506
32768,3840,2560,7,1.50577,427.85
32768,3840,2560,8,1.4231,452.704
32768,3840,2560,9,1.60638,401.053
32768,3840,2560,10,2.05548,313.429
32768,3840,2560,11,2.02657,317.899
32768,3840,2560,12,1.3863,464.724
32768,3840,2560,13,1.69213,380.73
32768,3840,2560,14,2.00588,321.178
32768,3840,2560,15,2.20516,292.153
32768,3840,2560,16,2.78826,231.056
32768,3840,2560,17,3.15599,204.134
32768,3840,2560,18,2.69058,239.445
32768,3840,2560,19,4.30646,149.6
32768,3840,2560,20,3.49915,184.115
32768,3840,2560,21,4.51441,142.709
32768,3840,2560,22,3.63466,177.251

