M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
4096,2560,6912,10,0.331203,437.662
4096,2560,6912,11,0.374342,387.226
4096,2560,6912,12,0.226886,638.889
4096,2560,6912,13,0.294384,492.402
4096,2560,6912,14,0.338163,428.654
4096,2560,6912,15,0.388998,372.637
4096,2560,6912,16,0.434438,333.661
4096,2560,6912,17,0.521347,278.04
4096,2560,6912,18,0.446205,324.862
4096,2560,6912,19,0.580464,249.723
4096,2560,6912,20,0.596582,242.976
4096,2560,6912,21,0.631091,229.69
4096,2560,6912,22,0.555597,260.9

8192,2560,2560,0,0.237318,452.448
8192,2560,2560,1,0.230886,465.052
8192,2560,2560,2,0.271312,395.759
8192,2560,2560,3,0.234605,457.681
8192,2560,2560,4,0.234602,457.687
8192,2560,2560,5,0.238042,451.073
8192,2560,2560,6,0.162157,662.163
8192,2560,2560,7,0.213069,503.941
8192,2560,2560,8,0.200323,536.005
8192,2560,2560,9,0.234458,457.968
8192,2560,2560,10,0.281411,381.556
8192,2560,2560,11,0.279197,384.582
8192,2560,2560,12,0.197078,544.83
8192,2560,2560,13,0.241363,444.866
8192,2560,2560,14,0.273238,392.969
8192,2560,2560,15,0.312941,343.113
8192,2560,2560,16,0.367856,291.892
8192,2560,2560,17,0.421341,254.839
8192,2560,2560,18,0.359821,298.41
8192,2560,2560,19,0.561018,191.392
8192,2560,2560,20,0.463677,231.571
8192,2560,2560,21,0.587389,182.799
8192,2560,2560,22,0.476534,225.323

8192,3840,2560,0,0.348144,462.628
8192,3840,2560,1,0.319226,504.537
8192,3840,2560,2,0.392666,410.174
8192,3840,2560,3,0.326861,492.752
8192,3840,2560,4,0.325014,495.551
8192,3840,2560,5,0.347917,462.93
8192,3840,2560,6,0.242131,665.182
8192,3840,2560,7,0.320778,502.096
8192,3840,2560,8,0.301824,533.626
8192,3840,2560,9,0.33609,479.221
8192,3840,2560,10,0.415133,387.975
8192,3840,2560,11,0.407437,395.304
8192,3840,2560,12,0.285952,563.246
8192,3840,2560,13,0.349747,460.508
8192,3840,2560,14,0.405552,397.141
8192,3840,2560,15,0.452573,355.879
8192,3840,2560,16,0.546317,294.813
8192,3840,2560,17,0.615613,261.628
8192,3840,2560,18,0.535699,300.656
8192,3840,2560,19,0.829949,194.062
8192,3840,2560,20,0.682973,235.824
8192,3840,2560,21,0.871389,184.833
8192,3840,2560,22,0.708291,227.394

8192,13824,2560,0,1.1836,489.878
8192,13824,2560,1,1.05296,550.658
8192,13824,2560,2,1.34294,431.755
8192,13824,2560,3,1.04312,555.852
8192,13824,2560,4,1.03383,560.845
8192,13824,2560,5,1.18867,487.79
8192,13824,2560,6,0.819917,707.17
8192,13824,2560,7,1.07842,537.658
8192,13824,2560,8,1.11802,518.614
8192,13824,2560,9,1.12525,515.28
8192,13824,2560,10,1.42081,408.091
8192,13824,2560,11,1.44985,399.917
8192,13824,2560,12,0.963414,601.839
8192,13824,2560,13,1.24794,464.621
8192,13824,2560,14,1.40059,413.984
8192,13824,2560,15,1.54648,374.929
8192,13824,2560,16,1.99084,291.243
8192,13824,2560,17,2.25387,257.256
8192,13824,2560,18,2.14779,269.962
8192,13824,2560,19,3.04208,190.6
8192,13824,2560,20,2.42571,239.032
8192,13824,2560,21,3.13132,185.168
8192,13824,2560,22,2.49155,232.715

8192,2560,6912,0,0.468317,619.047
8192,2560,6912,1,0.44681,648.845
8192,2560,6912,2,0.566346,511.896
8192,2560,6912,3,0.40625,713.626
8192,2560,6912,4,0.406694,712.846
8192,2560,6912,5,0.546339,530.642
8192,2560,6912,6,0.347802,833.551
8192,2560,6912,7,0.509866,568.601
8192,2560,6912,8,0.482531,600.811
8192,2560,6912,9,0.549658,527.438
8192,2560,6912,10,0.631574,459.028
8192,2560,6912,11,0.716179,404.801
8192,2560,6912,12,0.433014,669.516
8192,2560,6912,13,0.555046,522.317
8192,2560,6912,14,0.645034,449.45
8192,2560,6912,15,0.744182,389.569
8192,2560,6912,16,0.833411,347.86
8192,2560,6912,17,1.00989,287.072
8192,2560,6912,18,0.858163,337.827
8192,2560,6912,19,1.13269,255.948
8192,2560,6912,20,1.1595,250.03
8192,2560,6912,21,1.21366,238.873
8192,2560,6912,22,1.07961,268.532

16384,2560,2560,0,0.44785,479.51
16384,2560,2560,1,0.419267,512.199
16384,2560,2560,2,0.521741,411.6
16384,2560,2560,3,0.432822,496.158
16384,2560,2560,4,0.43504,493.629
16384,2560,2560,5,0.449635,477.606
16384,2560,2560,6,0.314842,682.084
16384,2560,2560,7,0.408998,525.059
16384,2560,2560,8,0.379152,566.391
16384,2560,2560,9,0.437917,490.386
16384,2560,2560,10,0.53577,400.822
16384,2560,2560,11,0.536096,400.578
16384,2560,2560,12,0.370192,580.1
16384,2560,2560,13,0.449216,478.051
16384,2560,2560,14,0.519824,413.117
16384,2560,2560,15,0.585331,366.884
16384,2560,2560,16,0.721306,297.722
16384,2560,2560,17,0.808467,265.624
16384,2560,2560,18,0.699818,306.863
16384,2560,2560,19,1.10077,195.09
16384,2560,2560,20,0.902298,238.002
16384,2560,2560,21,1.15099,186.577
16384,2560,2560,22,0.932448,230.306

16384,3840,2560,0,0.65584,491.16
16384,3840,2560,1,0.600074,536.805
16384,3840,2560,2,0.763229,422.052
16384,3840,2560,3,0.610982,527.221
16384,3840,2560,4,0.605104,532.342
16384,3840,2560,5,0.663978,485.141
16384,3840,2560,6,0.461216,698.42
16384,3840,2560,7,0.609914,528.145
16384,3840,2560,8,0.573344,561.831
16384,3840,2560,9,0.64297,500.992
16384,3840,2560,10,0.799155,403.079
16384,3840,2560,11,0.791402,407.028
16384,3840,2560,12,0.542803,593.443
