M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
4096,13824,2560,20,1.59006,182.327
4096,13824,2560,21,2.04693,141.632
4096,13824,2560,22,1.6562,175.046

4096,2560,6912,0,0.31961,453.538
4096,2560,6912,1,0.303462,477.671
4096,2560,6912,2,0.41016,353.411
4096,2560,6912,3,0.271722,533.469
4096,2560,6912,4,0.272966,531.037
4096,2560,6912,5,0.374502,387.061
4096,2560,6912,6,0.227235,637.908
4096,2560,6912,7,0.344979,420.185
4096,2560,6912,8,0.319795,453.275
4096,2560,6912,9,0.378605,382.867
4096,2560,6912,10,0.433069,334.716
4096,2560,6912,11,0.487555,297.31
4096,2560,6912,12,0.288858,501.822
4096,2560,6912,13,0.38616,375.376
4096,2560,6912,14,0.444275,326.273
4096,2560,6912,15,0.514099,281.959
4096,2560,6912,16,0.577306,251.089
4096,2560,6912,17,0.693965,208.88
4096,2560,6912,18,0.60737,238.661
4096,2560,6912,19,0.769034,188.49
4096,2560,6912,20,0.787328,184.11
4096,2560,6912,21,0.825411,175.616
4096,2560,6912,22,0.731965,198.036

8192,2560,2560,0,0.312822,343.243
8192,2560,2560,1,0.296096,362.633
8192,2560,2560,2,0.387773,276.9
8192,2560,2560,3,0.296413,362.245
8192,2560,2560,4,0.298698,359.475
8192,2560,2560,5,0.31033,346
8192,2560,2560,6,0.212813,504.548
8192,2560,2560,7,0.277197,387.357
8192,2560,2560,8,0.279338,384.389
8192,2560,2560,9,0.307152,349.58
8192,2560,2560,10,0.37447,286.736
8192,2560,2560,11,0.365866,293.48
8192,2560,2560,12,0.259126,414.37
8192,2560,2560,13,0.330048,325.329
8192,2560,2560,14,0.368054,291.735
8192,2560,2560,15,0.412538,260.277
8192,2560,2560,16,0.502547,213.66
8192,2560,2560,17,0.563254,190.632
8192,2560,2560,18,0.519203,206.806
8192,2560,2560,19,0.756502,141.935
8192,2560,2560,20,0.61376,174.945
8192,2560,2560,21,0.783661,137.016
8192,2560,2560,22,0.635808,168.878

8192,3840,2560,0,0.449718,358.138
8192,3840,2560,1,0.410714,392.15
8192,3840,2560,2,0.568019,283.549
8192,3840,2560,3,0.445549,361.49
8192,3840,2560,4,0.443328,363.3
8192,3840,2560,5,0.453482,355.166
8192,3840,2560,6,0.307117,524.43
8192,3840,2560,7,0.400518,402.132
8192,3840,2560,8,0.406515,396.2
8192,3840,2560,9,0.436819,368.714
8192,3840,2560,10,0.541165,297.62
8192,3840,2560,11,0.537037,299.907
8192,3840,2560,12,0.372419,432.473
8192,3840,2560,13,0.474291,339.583
8192,3840,2560,14,0.535773,300.615
8192,3840,2560,15,0.597926,269.366
8192,3840,2560,16,0.736173,218.782
8192,3840,2560,17,0.823693,195.536
8192,3840,2560,18,0.767594,209.826
8192,3840,2560,19,1.12146,143.617
8192,3840,2560,20,0.904896,177.989
8192,3840,2560,21,1.16608,138.122
8192,3840,2560,22,0.933094,172.61

8192,13824,2560,0,1.48914,389.367
8192,13824,2560,1,1.29845,446.548
8192,13824,2560,2,1.84003,315.116
8192,13824,2560,3,1.38932,417.341
8192,13824,2560,4,1.36832,423.747
8192,13824,2560,5,1.54863,374.409
8192,13824,2560,6,1.02544,565.434
8192,13824,2560,7,1.3572,427.218
8192,13824,2560,8,1.39087,416.876
8192,13824,2560,9,1.45102,399.596
8192,13824,2560,10,1.85768,312.121
8192,13824,2560,11,1.85325,312.868
8192,13824,2560,12,1.24604,465.33
8192,13824,2560,13,1.58521,365.769
8192,13824,2560,14,1.82826,317.144
8192,13824,2560,15,2.01984,287.062
8192,13824,2560,16,2.57155,225.475
8192,13824,2560,17,2.89416,200.341
8192,13824,2560,18,2.70738,214.163
8192,13824,2560,19,3.97511,145.863
8192,13824,2560,20,3.16725,183.067
8192,13824,2560,21,4.10971,141.086
8192,13824,2560,22,3.28162,176.688

8192,2560,6912,0,0.60119,482.227
8192,2560,6912,1,0.565859,512.336
8192,2560,6912,2,0.76895,377.021
8192,2560,6912,3,0.513622,564.442
8192,2560,6912,4,0.514102,563.916
8192,2560,6912,5,0.722982,400.992
8192,2560,6912,6,0.432403,670.463
8192,2560,6912,7,0.661344,438.365
8192,2560,6912,8,0.620589,467.154
8192,2560,6912,9,0.717072,404.297
8192,2560,6912,10,0.83056,349.054
8192,2560,6912,11,0.939411,308.608
8192,2560,6912,12,0.55648,520.972
8192,2560,6912,13,0.729306,397.516
8192,2560,6912,14,0.85151,340.466
8192,2560,6912,15,0.983286,294.838
8192,2560,6912,16,1.12351,258.039
8192,2560,6912,17,1.35031,214.698
8192,2560,6912,18,1.18834,243.963
8192,2560,6912,19,1.50052,193.206
8192,2560,6912,20,1.52933,189.567
8192,2560,6912,21,1.59668,181.57
8192,2560,6912,22,1.42526,203.409

16384,2560,2560,0,0.579002,370.894
16384,2560,2560,1,0.523594,410.143
16384,2560,2560,2,0.733462,292.787
16384,2560,2560,3,0.546752,392.771
16384,2560,2560,4,0.548896,391.237
16384,2560,2560,5,0.589136,364.514
16384,2560,2560,6,0.399606,537.4
16384,2560,2560,7,0.52304,410.577
16384,2560,2560,8,0.534006,402.146
16384,2560,2560,9,0.571411,375.821
16384,2560,2560,10,0.709181,302.812
16384,2560,2560,11,0.700982,306.353
16384,2560,2560,12,0.48271,444.88
16384,2560,2560,13,0.612202,350.78
16384,2560,2560,14,0.698906,307.264
16384,2560,2560,15,0.776486,276.564
16384,2560,2560,16,0.974666,220.33
16384,2560,2560,17,1.10408,194.505
16384,2560,2560,18,1.03454,207.578
