M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
96,2560,6912,6,0.0562432,60.4053
96,2560,6912,7,0.0495904,68.5089
96,2560,6912,8,0.0382976,88.7102
96,2560,6912,9,0.0416096,81.6491
96,2560,6912,10,0.0326784,103.964
96,2560,6912,11,0.0258592,131.38
96,2560,6912,12,0.0391072,86.8737
96,2560,6912,13,0.0272064,124.875
96,2560,6912,14,0.0290272,117.041
96,2560,6912,15,0.0242656,140.008
96,2560,6912,16,0.0278208,122.117
96,2560,6912,17,0.0292224,116.26
96,2560,6912,18,0.021664,156.822
96,2560,6912,19,0.0343712,98.844
96,2560,6912,20,0.0311296,109.137
96,2560,6912,21,0.034848,97.4916
96,2560,6912,22,0.0300704,112.981

112,2560,2560,0,0.02832,51.8364
112,2560,2560,1,0.027552,53.2813
112,2560,2560,2,0.0235616,62.305
112,2560,2560,3,0.0390688,37.5749
112,2560,2560,4,0.0402144,36.5045
112,2560,2560,5,0.0199264,73.6714
112,2560,2560,6,0.0335712,43.7281
112,2560,2560,7,0.030208,48.5966
112,2560,2560,8,0.02424,60.5613
112,2560,2560,9,0.0251008,58.4844
112,2560,2560,10,0.0222368,66.017
112,2560,2560,11,0.01888,77.7546
112,2560,2560,12,0.0267424,54.8943
112,2560,2560,13,0.0190048,77.244
112,2560,2560,14,0.0203872,72.0063
112,2560,2560,15,0.019696,74.5332
112,2560,2560,16,0.0194624,75.4278
112,2560,2560,17,0.0199968,73.4121
112,2560,2560,18,0.0202016,72.6678
112,2560,2560,19,0.0246624,59.5241
112,2560,2560,20,0.0220736,66.5051
112,2560,2560,21,0.0257056,57.1084
112,2560,2560,22,0.0220576,66.5533

112,3840,2560,0,0.0277504,79.3506
112,3840,2560,1,0.0268,82.1645
112,3840,2560,2,0.0231424,95.1504
112,3840,2560,3,0.03936,55.9454
112,3840,2560,4,0.0367872,59.858
112,3840,2560,5,0.017904,122.99
112,3840,2560,6,0.031504,69.8962
112,3840,2560,7,0.0285728,77.0666
112,3840,2560,8,0.022192,99.2254
112,3840,2560,9,0.0236608,93.0657
112,3840,2560,10,0.0204256,107.806
112,3840,2560,11,0.0219968,100.106
112,3840,2560,12,0.0245248,89.7871
112,3840,2560,13,0.0168224,130.897
112,3840,2560,14,0.0190304,115.71
112,3840,2560,15,0.0197696,111.384
112,3840,2560,16,0.0251008,87.7267
112,3840,2560,17,0.0256864,85.7267
112,3840,2560,18,0.0242016,90.9861
112,3840,2560,19,0.0281152,78.321
112,3840,2560,20,0.0280352,78.5445
112,3840,2560,21,0.027232,80.8611
112,3840,2560,22,0.0287776,76.5182

112,13824,2560,0,0.0324608,244.209
112,13824,2560,1,0.033536,236.38
112,13824,2560,2,0.0401312,197.533
112,13824,2560,3,0.039008,203.221
112,13824,2560,4,0.0396192,200.086
112,13824,2560,5,0.0345984,229.121
112,13824,2560,6,0.0321344,246.69
112,13824,2560,7,0.0355968,222.695
112,13824,2560,8,0.0309536,256.101
112,13824,2560,9,0.0401024,197.675
112,13824,2560,10,0.0355328,223.096
112,13824,2560,11,0.0403904,196.265
112,13824,2560,12,0.0277952,285.202
112,13824,2560,13,0.0339936,233.198
112,13824,2560,14,0.035104,225.821
112,13824,2560,15,0.0395232,200.572
112,13824,2560,16,0.0477856,165.892
112,13824,2560,17,0.0542528,146.117
112,13824,2560,18,0.0488512,162.273
112,13824,2560,19,0.0634208,124.994
112,13824,2560,20,0.055872,141.882
112,13824,2560,21,0.0653664,121.274
112,13824,2560,22,0.058032,136.601

112,2560,6912,0,0.0410464,96.5643
112,2560,6912,1,0.0424288,93.4181
112,2560,6912,2,0.0316512,125.228
112,2560,6912,3,0.0664704,59.6298
112,2560,6912,4,0.0669664,59.1881
112,2560,6912,5,0.0319232,124.161
112,2560,6912,6,0.0605824,65.4252
112,2560,6912,7,0.0560704,70.69
112,2560,6912,8,0.0433312,91.4726
112,2560,6912,9,0.0448992,88.2781
112,2560,6912,10,0.036528,108.509
112,2560,6912,11,0.0273536,144.903
112,2560,6912,12,0.0439808,90.1215
112,2560,6912,13,0.0306624,129.266
112,2560,6912,14,0.0312352,126.896
112,2560,6912,15,0.027968,141.72
112,2560,6912,16,0.0300512,131.895
112,2560,6912,17,0.0334784,118.393
112,2560,6912,18,0.0291424,136.009
112,2560,6912,19,0.0363168,109.14
112,2560,6912,20,0.035472,111.739
112,2560,6912,21,0.0375136,105.658
112,2560,6912,22,0.0346688,114.328

128,2560,2560,0,0.0264896,63.3351
128,2560,2560,1,0.0278464,60.2491
128,2560,2560,2,0.0243552,68.8856
128,2560,2560,3,0.0383872,43.7052
128,2560,2560,4,0.0368544,45.523
128,2560,2560,5,0.020176,83.1543
128,2560,2560,6,0.0326624,51.3655
128,2560,2560,7,0.0270944,61.9213
128,2560,2560,8,0.0239776,69.9704
128,2560,2560,9,0.0254368,65.9565
128,2560,2560,10,0.019136,87.6736
128,2560,2560,11,0.016432,102.101
128,2560,2560,12,0.0252832,66.3572
128,2560,2560,13,0.0163712,102.48
128,2560,2560,14,0.01816,92.3856
128,2560,2560,15,0.0180992,92.6959
128,2560,2560,16,0.0168896,99.3346
128,2560,2560,17,0.0207264,80.9461
128,2560,2560,18,0.0181824,92.2717
128,2560,2560,19,0.0229568,73.0817
128,2560,2560,20,0.0190656,87.9973
128,2560,2560,21,0.0226496,74.0729
128,2560,2560,22,0.021568,77.7875

128,3840,2560,0,0.0274912,91.5414
128,3840,2560,1,0.0250144,100.605
128,3840,2560,2,0.0228288,110.237
128,3840,2560,3,0.0396704,63.4373
128,3840,2560,4,0.0360992,69.713
128,3840,2560,5,0.0177728,141.597
